"seqid"	"start"	"end"	"strand"	"type"	"Name"	"Dbxref"	"gene"	"interval_start"	"interval_stop"
"NC_044237.2"	1549461	1552629	"-"	"gene"	"PFDN2"	GeneID:100190069	"PFDN2"	1549461	1554629
"NC_044237.2"	1666937	1673704	"-"	"gene"	"SDHC"	GeneID:115498429	"SDHC"	1666937	1675704
"NC_044237.2"	1720870	1728483	"+"	"gene"	"NDUFS2"	GeneID:115498390	"NDUFS2"	1718870	1728483
"NC_044237.2"	1772225	1775948	"-"	"gene"	"PEX11B"	GeneID:100222076	"PEX11B"	1772225	1777948
"NC_044237.2"	1863999	1877078	"+"	"gene"	"VPS45"	GeneID:100218243	"VPS45"	1861999	1877078
"NC_044237.2"	1879291	1889586	"+"	"gene"	"PLEKHO1"	GeneID:100226981	"PLEKHO1"	1877291	1889586
"NC_044237.2"	2011858	2018171	"-"	"gene"	"MINDY1"	GeneID:100225891	"MINDY1"	2011858	2020171
"NC_044237.2"	2199684	2200989	"-"	"gene"	"SNAPIN"	GeneID:100190527	"SNAPIN"	2199684	2202989
"NC_044237.2"	2209739	2215802	"-"	"gene"	"LOC100228810"	GeneID:100228810	"LOC100228810"	2209739	2217802
"NC_044237.2"	2568640	2588846	"-"	"gene"	"COPA"	GeneID:100225888	"COPA"	2568640	2590846
"NC_044237.2"	2686027	2698108	"+"	"gene"	"ETV3"	GeneID:100231783	"ETV3"	2684027	2698108
"NC_044237.2"	2738137	2756334	"+"	"gene"	"LOC100229769"	GeneID:100229769	"LOC100229769"	2736137	2756334
"NC_044237.2"	2836031	2838725	"-"	"gene"	"PSMB4"	GeneID:100190526	"PSMB4"	2836031	2840725
"NC_044238.2"	162365	186797	"-"	"gene"	"LRIG2"	GeneID:100224664	"LRIG2"	162365	188797
"NC_044238.2"	390925	410049	"-"	"gene"	"CTTNBP2NL"	GeneID:115498557	"CTTNBP2NL"	390925	412049
"NC_044238.2"	742183	743307	"-"	"gene"	"G0S2"	GeneID:100221069	"G0S2"	742183	745307
"NC_044238.2"	1281308	1299502	"+"	"gene"	"RSBN1"	GeneID:100230666	"RSBN1"	1279308	1299502
"NC_044238.2"	1351846	1362814	"+"	"gene"	"LOC116809332"	GeneID:116809332	"LOC116809332"	1349846	1362814
"NC_044238.2"	1360643	1384908	"-"	"gene"	"MAPK14"	GeneID:100227852	"MAPK14"	1360643	1386908
"NC_044238.2"	1563236	1565794	"+"	"gene"	"RPL10A"	GeneID:100231695	"RPL10A"	1561236	1565794
"NC_044238.2"	1611731	1683836	"-"	"gene"	"ANKS1A"	GeneID:100227907	"ANKS1A"	1611731	1685836
"NC_044238.2"	1686367	1710700	"-"	"gene"	"UHRF1BP1"	GeneID:100225014	"UHRF1BP1"	1686367	1712700
"NC_044238.2"	1988605	1992914	"+"	"gene"	"LOC100230361"	GeneID:100230361	"LOC100230361"	1986605	1992914
"NC_044238.2"	2084814	2100080	"+"	"gene"	"NFYA"	GeneID:100220765	"NFYA"	2082814	2100080
"NC_044238.2"	2398370	2401309	"+"	"gene"	"TOMM6"	GeneID:115498582	"TOMM6"	2396370	2401309
"NC_044238.2"	2687916	2708973	"+"	"gene"	"ZC3H11A"	GeneID:100219766	"ZC3H11A"	2685916	2708973
"NC_044238.2"	2710365	2713498	"+"	"gene"	"SNRPE"	GeneID:115498593	"SNRPE"	2708365	2713498
"NC_044238.2"	2808527	2857454	"-"	"gene"	"PLEKHA6"	GeneID:100227498	"PLEKHA6"	2808527	2859454
"NC_044238.2"	3066781	3098026	"+"	"gene"	"CNTN2"	GeneID:100219763	"CNTN2"	3064781	3098026
"NC_044238.2"	3455659	3463498	"-"	"gene"	"LOC115498551"	GeneID:115498551	"LOC115498551"	3455659	3465498
"NC_044238.2"	4088426	4091581	"-"	"gene"	"BCAS2"	GeneID:100190514	"BCAS2"	4088426	4093581
"NC_044238.2"	4142114	4163382	"-"	"gene"	"CSDE1"	GeneID:100229709	"CSDE1"	4142114	4165382
"NC_044238.2"	4165064	4169778	"-"	"gene"	"SIKE1"	GeneID:100232629	"SIKE1"	4165064	4171778
"NC_044238.2"	4779991	4806816	"-"	"gene"	"RBM15"	GeneID:100232690	"RBM15"	4779991	4808816
"NC_044238.2"	5141471	5143175	"+"	"gene"	"LYZ"	GeneID:100190600	"LYZ"	5139471	5143175
"NC_044238.2"	5698249	5754140	"+"	"gene"	"KDM5B"	GeneID:100220128	"KDM5B"	5696249	5754140
"NC_044238.2"	6365986	6427546	"+"	"gene"	"PPFIA4"	GeneID:100226960	"PPFIA4"	6363986	6427546
"NC_044238.2"	6513057	6545193	"-"	"gene"	"CEPT1"	GeneID:100219217	"CEPT1"	6513057	6547193
"NC_044238.2"	6545162	6561541	"+"	"gene"	"DRAM2"	GeneID:100230732	"DRAM2"	6543162	6561541
"NC_044238.2"	6664040	6676039	"-"	"gene"	"TIMM17A"	GeneID:100190449	"TIMM17A"	6664040	6678039
"NC_044238.2"	6725997	6727825	"+"	"gene"	"TMEM167B"	GeneID:115498574	"TMEM167B"	6723997	6727825
"NC_044238.2"	6788637	6791512	"+"	"gene"	"PPIL1"	GeneID:105758880	"PPIL1"	6786637	6791512
"NC_044239.2"	37299	188616	"+"	"gene"	"TANC2"	GeneID:100227487	"TANC2"	35299	188616
"NC_044239.2"	258953	272177	"+"	"gene"	"DCAF7"	GeneID:100221726	"DCAF7"	256953	272177
"NC_044239.2"	343844	354313	"-"	"gene"	"CCDC47"	GeneID:100226498	"CCDC47"	343844	356313
"NC_044239.2"	354291	370595	"+"	"gene"	"DDX42"	GeneID:100217897	"DDX42"	352291	370595
"NC_044239.2"	389190	415320	"+"	"gene"	"CDC27"	GeneID:100223686	"CDC27"	387190	415320
"NC_044239.2"	418072	494321	"+"	"gene"	"KANSL1"	GeneID:100222738	"KANSL1"	416072	494321
"NC_044239.2"	494704	534129	"-"	"gene"	"MAPT"	GeneID:100225617	"MAPT"	494704	536129
"NC_044239.2"	1243366	1256681	"-"	"gene"	"NFE2L1"	GeneID:105760335	"NFE2L1"	1243366	1258681
"NC_044239.2"	1650132	1654527	"+"	"gene"	"PSMB3"	GeneID:100190356	"PSMB3"	1648132	1654527
"NC_044239.2"	1681196	1690068	"-"	"gene"	"CWC25"	GeneID:100189962	"CWC25"	1681196	1692068
"NC_044239.2"	1826056	1828237	"-"	"gene"	"DAD1"	GeneID:100190043	"DAD1"	1826056	1830237
"NC_044239.2"	1976800	1995784	"-"	"gene"	"NBR1"	GeneID:100218860	"NBR1"	1976800	1997784
"NC_044239.2"	2067788	2070000	"-"	"gene"	"RPL27"	GeneID:100229359	"RPL27"	2067788	2072000
"NC_044239.2"	2137186	2140610	"-"	"gene"	"VPS25"	GeneID:101233791	"VPS25"	2137186	2142610
"NC_044239.2"	2147305	2159134	"+"	"gene"	"EZH1"	GeneID:100227472	"EZH1"	2145305	2159134
"NC_044239.2"	2159517	2168011	"-"	"gene"	"CNTNAP1"	GeneID:100230283	"CNTNAP1"	2159517	2170011
"NC_044239.2"	2320206	2331105	"+"	"gene"	"RAB5C"	GeneID:100190713	"RAB5C"	2318206	2331105
"NC_044239.2"	2358619	2418371	"+"	"gene"	"ZNF385C"	GeneID:100217884	"ZNF385C"	2356619	2418371
"NC_044239.2"	2418306	2420540	"-"	"gene"	"NKIRAS2"	GeneID:100218873	"NKIRAS2"	2418306	2422540
"NC_044239.2"	2460323	2484791	"+"	"gene"	"ACLY"	GeneID:100221719	"ACLY"	2458323	2484791
"NC_044239.2"	2959735	2965498	"-"	"gene"	"PSMD3"	GeneID:100226550	"PSMD3"	2959735	2967498
"NC_044239.2"	3054443	3055870	"+"	"gene"	"MIEN1"	GeneID:100190003	"MIEN1"	3052443	3055870
"NC_044239.2"	3185517	3220722	"+"	"gene"	"FBXL20"	GeneID:100220751	"FBXL20"	3183517	3220722
"NC_044239.2"	3222323	3226365	"-"	"gene"	"RPL19"	GeneID:121471199	"RPL19"	3222323	3228365
"NC_044239.2"	3293473	3315355	"-"	"gene"	"LASP1"	GeneID:100219803	"LASP1"	3293473	3317355
"NC_044239.2"	3316089	3321414	"+"	"gene"	"RPL23"	GeneID:100190000	"RPL23"	3314089	3321414
"NC_044239.2"	3470113	3488052	"+"	"gene"	"PSMD11"	GeneID:100227482	"PSMD11"	3468113	3488052
"NC_044239.2"	4144295	4159493	"+"	"gene"	"GOSR2"	GeneID:100217894	"GOSR2"	4142295	4159493
"NC_044239.2"	4508799	4551226	"-"	"gene"	"TLK2"	GeneID:100229355	"TLK2"	4508799	4553226
"NC_044239.2"	4633490	4641795	"+"	"gene"	"LOC115490629"	GeneID:115490629	"LOC115490629"	4631490	4641795
"NC_044239.2"	5222521	5226743	"-"	"gene"	"PSMC5"	GeneID:100190703	"PSMC5"	5222521	5228743
"NC_044239.2"	5339014	5343177	"+"	"gene"	"LOC100218808"	GeneID:100218808	"LOC100218808"	5337014	5343177
"NC_044240.2"	28016	32073	"+"	"gene"	"BABAM1"	GeneID:115490804	"BABAM1"	26016	32073
"NC_044240.2"	41533	42363	"+"	"gene"	"MRPL34"	GeneID:100231505	"MRPL34"	39533	42363
"NC_044240.2"	42778	47486	"+"	"gene"	"DDA1"	GeneID:115490565	"DDA1"	40778	47486
"NC_044240.2"	92982	98996	"-"	"gene"	"YJEFN3"	GeneID:115490853	"YJEFN3"	92982	100996
"NC_044240.2"	188220	190101	"+"	"gene"	"LOC115490856"	GeneID:115490856	"LOC115490856"	186220	190101
"NC_044240.2"	195112	199455	"+"	"gene"	"BORCS8"	GeneID:115490857	"BORCS8"	193112	199455
"NC_044240.2"	267651	274376	"-"	"gene"	"ARMC6"	GeneID:100230923	"ARMC6"	267651	276376
"NC_044240.2"	274921	287832	"+"	"gene"	"SUGP2"	GeneID:100218451	"SUGP2"	272921	287832
"NC_044240.2"	315696	322428	"+"	"gene"	"COPE"	GeneID:100217565	"COPE"	313696	322428
"NC_044240.2"	338443	362783	"-"	"gene"	"UPF1"	GeneID:100223354	"UPF1"	338443	364783
"NC_044240.2"	498548	500851	"-"	"gene"	"KXD1"	GeneID:100229067	"KXD1"	498548	502851
"NC_044240.2"	507303	559399	"+"	"gene"	"ELL"	GeneID:100225261	"ELL"	505303	559399
"NC_044240.2"	1062525	1065007	"-"	"gene"	"POLR2E"	GeneID:100222301	"POLR2E"	1062525	1067007
"NC_044240.2"	1350771	1352994	"+"	"gene"	"RPS15"	GeneID:100190080	"RPS15"	1348771	1352994
"NC_044240.2"	1536231	1541868	"-"	"gene"	"UBXN6"	GeneID:100229982	"UBXN6"	1536231	1543868
"NC_044240.2"	1703059	1715868	"+"	"gene"	"UHRF1"	GeneID:100231008	"UHRF1"	1701059	1715868
"NC_044240.2"	2206868	2208430	"+"	"gene"	"FAM32A"	GeneID:100190485	"FAM32A"	2204868	2208430
"NC_044240.2"	2408784	2410926	"-"	"gene"	"LOC100224290"	GeneID:100224290	"LOC100224290"	2408784	2412926
"NC_044240.2"	2420017	2446961	"-"	"gene"	"PTBP1"	GeneID:100217525	"PTBP1"	2420017	2448961
"NC_044240.2"	2551804	2564413	"-"	"gene"	"BSG"	GeneID:100228092	"BSG"	2551804	2566413
"NC_044240.2"	2677437	2686675	"-"	"gene"	"TLE5"	GeneID:100231988	"TLE5"	2677437	2688675
"NC_044240.2"	2815034	2830955	"+"	"gene"	"LOC100227175"	GeneID:100227175	"LOC100227175"	2813034	2830955
"NC_044240.2"	2841645	2864336	"-"	"gene"	"MED26"	GeneID:100217521	"MED26"	2841645	2866336
"NC_044240.2"	2866246	2869015	"-"	"gene"	"SMIM7"	GeneID:105758493	"SMIM7"	2866246	2871015
"NC_044240.2"	2889034	2903237	"+"	"gene"	"SIN3B"	GeneID:100223305	"SIN3B"	2887034	2903237
"NC_044240.2"	3825020	3905837	"-"	"gene"	"DOT1L"	GeneID:100222310	"DOT1L"	3825020	3907837
"NC_044240.2"	3918338	3958615	"+"	"gene"	"AP3D1"	GeneID:100228101	"AP3D1"	3916338	3958615
"NC_044240.2"	3983373	3994276	"+"	"gene"	"MKNK2"	GeneID:100228098	"MKNK2"	3981373	3994276
"NC_044240.2"	4095774	4113143	"-"	"gene"	"LOC100221315"	GeneID:100221315	"LOC100221315"	4095774	4115143
"NC_044240.2"	4445151	4448161	"+"	"gene"	"UQCR11"	GeneID:100224240	"UQCR11"	4443151	4448161
"NC_044240.2"	4479136	4490196	"+"	"gene"	"MEX3D"	GeneID:100227119	"MEX3D"	4477136	4490196
"NC_044240.2"	4555385	4594281	"+"	"gene"	"NFIC"	GeneID:100226240	"NFIC"	4553385	4594281
"NC_044240.2"	4682121	4687325	"-"	"gene"	"CACTIN"	GeneID:100218533	"CACTIN"	4682121	4689325
"NC_044240.2"	4689986	4739478	"-"	"gene"	"PIP5K1C"	GeneID:100221379	"PIP5K1C"	4689986	4741478
"NC_044240.2"	4929652	4931168	"-"	"gene"	"NDUFA7"	GeneID:115490907	"NDUFA7"	4929652	4933168
"NC_044240.2"	5277371	5279067	"+"	"gene"	"RPL36"	GeneID:100190073	"RPL36"	5275371	5279067
"NC_044240.2"	5358288	5414692	"+"	"gene"	"RANBP3"	GeneID:100223313	"RANBP3"	5356288	5414692
"NC_044240.2"	5442702	5446065	"+"	"gene"	"NDUFA11"	GeneID:100190489	"NDUFA11"	5440702	5446065
"NC_044241.2"	72593	76683	"-"	"gene"	"SEC11C"	GeneID:100190291	"SEC11C"	72593	78683
"NC_044241.2"	197805	283110	"-"	"gene"	"NEDD4L"	GeneID:116806603	"NEDD4L"	197805	285110
"NC_044241.2"	968258	983928	"-"	"gene"	"SKA1"	GeneID:100229494	"SKA1"	968258	985928
"NC_044241.2"	1002401	1007360	"-"	"gene"	"RPL17"	GeneID:751989	"RPL17"	1002401	1009360
"NC_044241.2"	1002808	1002876	"-"	"gene"	"LOC115491294"	GeneID:115491294	"LOC115491294"	1002808	1004876
"NC_044241.2"	1113899	1132277	"-"	"gene"	"ACAA2"	GeneID:100231849	"ACAA2"	1113899	1134277
"NC_044241.2"	1340719	1356024	"+"	"gene"	"LOC100231488"	GeneID:100231488	"LOC100231488"	1338719	1356024
"NC_044241.2"	1375571	1380504	"+"	"gene"	"LOC116806757"	GeneID:116806757	"LOC116806757"	1373571	1380504
"NC_044241.2"	1380026	1380094	"+"	"gene"	"LOC115491289"	GeneID:115491289	"LOC115491289"	1378026	1380094
"NC_044241.2"	1380910	1384768	"+"	"gene"	"CZH18orf32"	GeneID:100190338	"CZH18orf32"	1378910	1384768
"NC_044241.2"	1636792	1665140	"+"	"gene"	"SMAD7"	GeneID:100223139	"SMAD7"	1634792	1665140
"NC_044241.2"	1686304	1833586	"-"	"gene"	"CTIF"	GeneID:100226013	"CTIF"	1686304	1835586
"NC_044241.2"	2051689	2100743	"+"	"gene"	"SMAD2"	GeneID:100225108	"SMAD2"	2049689	2100743
"NC_044241.2"	2374744	2378144	"+"	"gene"	"IER3IP1"	GeneID:100190083	"IER3IP1"	2372744	2378144
"NC_044241.2"	3408283	3499594	"+"	"gene"	"ABCA1"	GeneID:100220820	"ABCA1"	3406283	3499594
"NC_044241.2"	3532252	3648266	"+"	"gene"	"PSD3"	GeneID:100220878	"PSD3"	3530252	3648266
"NC_044241.2"	3805765	4257346	"+"	"gene"	"NRG1"	GeneID:100223762	"NRG1"	3803765	4257346
"NC_044241.2"	4514797	4539015	"+"	"gene"	"RNF170"	GeneID:100219890	"RNF170"	4512797	4539015
"NC_044241.2"	4653293	4700164	"+"	"gene"	"IDUA"	GeneID:100231378	"IDUA"	4651293	4700164
"NC_044241.2"	4748346	4750544	"-"	"gene"	"ATP5ME"	GeneID:100190180	"ATP5ME"	4748346	4752544
"NC_044241.2"	5413491	5438505	"-"	"gene"	"SLC49A3"	GeneID:100231374	"SLC49A3"	5413491	5440505
"NC_044241.2"	5654470	5855658	"-"	"gene"	"CPLX1"	GeneID:100190008	"CPLX1"	5654470	5857658
"NC_044241.2"	6048778	6063195	"-"	"gene"	"CLTA"	GeneID:100190164	"CLTA"	6048778	6065195
"NC_044241.2"	6116766	6223553	"-"	"gene"	"RNF38"	GeneID:100230486	"RNF38"	6116766	6225553
"NC_044241.2"	6473888	6477797	"-"	"gene"	"HINT1"	GeneID:751976	"HINT1"	6473888	6479797
"NC_044241.2"	6482078	6490181	"+"	"gene"	"LYRM7"	GeneID:100223754	"LYRM7"	6480078	6490181
"NC_044241.2"	6990253	7101574	"+"	"gene"	"AUH"	GeneID:100231431	"AUH"	6988253	7101574
"NC_044241.2"	7005811	7031334	"+"	"gene"	"LOC121468191"	GeneID:121468191	"LOC121468191"	7003811	7031334
"NC_044241.2"	7643488	7645206	"-"	"gene"	"GADD45G"	GeneID:100223813	"GADD45G"	7643488	7647206
"NC_044241.2"	7686393	7783343	"+"	"gene"	"SEMA4D"	GeneID:100223807	"SEMA4D"	7684393	7783343
"NC_044241.2"	7811050	7813481	"-"	"gene"	"CKS2"	GeneID:100220871	"CKS2"	7811050	7815481
"NC_044241.2"	8069935	8131270	"-"	"gene"	"SPIN1"	GeneID:100218023	"SPIN1"	8069935	8133270
"NC_044241.2"	9824925	9829751	"+"	"gene"	"PRXL2C"	GeneID:100224761	"PRXL2C"	9822925	9829751
"NC_044241.2"	11227937	11232937	"+"	"gene"	"ISCA1"	GeneID:100228503	"ISCA1"	11225937	11232937
"NC_044241.2"	11241442	11260786	"+"	"gene"	"SLC30A5"	GeneID:100225629	"SLC30A5"	11239442	11260786
"NC_044241.2"	12585077	12635615	"-"	"gene"	"CEMIP2"	GeneID:100224380	"CEMIP2"	12585077	12637615
"NC_044241.2"	12675813	12695351	"+"	"gene"	"CZH9orf85"	GeneID:100230075	"CZH9orf85"	12673813	12695351
"NC_044241.2"	14983500	14996478	"-"	"gene"	"NR2F1"	GeneID:100225407	"NR2F1"	14983500	14998478
"NC_044241.2"	15962038	16215632	"-"	"gene"	"ADGRV1"	GeneID:100223389	"ADGRV1"	15962038	16217632
"NC_044241.2"	16244858	16253529	"-"	"gene"	"LOC115491272"	GeneID:115491272	"LOC115491272"	16244858	16255529
"NC_044241.2"	19082537	19094990	"-"	"gene"	"NUDT12"	GeneID:100225025	"NUDT12"	19082537	19096990
"NC_044241.2"	21102415	21263204	"+"	"gene"	"FER"	GeneID:100222117	"FER"	21100415	21263204
"NC_044241.2"	21261791	21334601	"-"	"gene"	"PJA2"	GeneID:100226889	"PJA2"	21261791	21336601
"NC_044241.2"	22097660	22105206	"-"	"gene"	"STARD4"	GeneID:100231752	"STARD4"	22097660	22107206
"NC_044241.2"	22603641	22619009	"-"	"gene"	"REEP5"	GeneID:100187704	"REEP5"	22603641	22621009
"NC_044241.2"	22864261	22959912	"-"	"gene"	"APBA1"	GeneID:100223129	"APBA1"	22864261	22961912
"NC_044241.2"	24608424	24696131	"-"	"gene"	"SNX24"	GeneID:100190558	"SNX24"	24608424	24698131
"NC_044241.2"	24703298	24732915	"-"	"gene"	"SNX2"	GeneID:100219194	"SNX2"	24703298	24734915
"NC_044241.2"	25034478	25101964	"-"	"gene"	"SRFBP1"	GeneID:100220170	"SRFBP1"	25034478	25103964
"NC_044241.2"	25359795	25548649	"-"	"gene"	"PRR16"	GeneID:100221123	"PRR16"	25359795	25550649
"NC_044241.2"	27378425	27386002	"+"	"gene"	"TMED7"	GeneID:100220783	"TMED7"	27376425	27386002
"NC_044241.2"	27395524	27398285	"+"	"gene"	"LSM5"	GeneID:100190552	"LSM5"	27393524	27398285
"NC_044241.2"	27713491	27768507	"-"	"gene"	"CHD1"	GeneID:778444	"CHD1"	27713491	27770507
"NC_044241.2"	27865825	27867870	"+"	"gene"	"LOC105760834"	GeneID:105760834	"LOC105760834"	27863825	27867870
"NC_044241.2"	28142392	28415374	"+"	"gene"	"PALM2AKAP2"	GeneID:100221702	"PALM2AKAP2"	28140392	28415374
"NC_044241.2"	28678083	28723599	"+"	"gene"	"PTBP3"	GeneID:100225596	"PTBP3"	28676083	28723599
"NC_044241.2"	28858468	28889561	"-"	"gene"	"UGCG"	GeneID:100222667	"UGCG"	28858468	28891561
"NC_044241.2"	28985403	28991559	"-"	"gene"	"LOC100222722"	GeneID:100222722	"LOC100222722"	28985403	28993559
"NC_044241.2"	29002710	29010452	"-"	"gene"	"DNAJC25"	GeneID:100190023	"DNAJC25"	29002710	29012452
"NC_044241.2"	29122854	29132025	"-"	"gene"	"TXN"	GeneID:100190366	"TXN"	29122854	29134025
"NC_044241.2"	29863859	29872360	"-"	"gene"	"ALDH7A1"	GeneID:100223716	"ALDH7A1"	29863859	29874360
"NC_044241.2"	30389130	30492461	"-"	"gene"	"KCNN2"	GeneID:100230275	"KCNN2"	30389130	30494461
"NC_044241.2"	30950329	31030898	"-"	"gene"	"ELAVL2"	GeneID:100225545	"ELAVL2"	30950329	31032898
"NC_044241.2"	31810856	31831884	"-"	"gene"	"CAAP1"	GeneID:100221644	"CAAP1"	31810856	31833884
"NC_044241.2"	32263451	32436573	"-"	"gene"	"LINGO2"	GeneID:100223659	"LINGO2"	32263451	32438573
"NC_044241.2"	34306938	34338210	"-"	"gene"	"NCBP1"	GeneID:100230311	"NCBP1"	34306938	34340210
"NC_044241.2"	34338323	34353146	"+"	"gene"	"TSTD2"	GeneID:100227506	"TSTD2"	34336323	34353146
"NC_044241.2"	34352055	34378848	"-"	"gene"	"TMOD1"	GeneID:100224626	"TMOD1"	34352055	34380848
"NC_044241.2"	34936049	34988648	"-"	"gene"	"BDP1"	GeneID:100226518	"BDP1"	34936049	34990648
"NC_044241.2"	34989065	34993136	"+"	"gene"	"SERF1A"	GeneID:100218849	"SERF1A"	34987065	34993136
"NC_044241.2"	35074162	35143929	"+"	"gene"	"ST8SIA5"	GeneID:100228463	"ST8SIA5"	35072162	35143929
"NC_044241.2"	35321567	35385857	"-"	"gene"	"RNF165"	GeneID:100229382	"RNF165"	35321567	35387857
"NC_044241.2"	36757036	36769112	"+"	"gene"	"SYT4"	GeneID:751606	"SYT4"	36755036	36769112
"NC_044241.2"	40359826	40380311	"+"	"gene"	"TPGS2"	GeneID:100230926	"TPGS2"	40357826	40380311
"NC_044241.2"	40415006	40420387	"-"	"gene"	"LOC100226213"	GeneID:100226213	"LOC100226213"	40415006	40422387
"NC_044241.2"	41728966	41744223	"+"	"gene"	"DNAJB5"	GeneID:100228135	"DNAJB5"	41726966	41744223
"NC_044241.2"	41785976	41802854	"-"	"gene"	"PIGO"	GeneID:100219489	"PIGO"	41785976	41804854
"NC_044241.2"	41803445	41810727	"-"	"gene"	"STOML2"	GeneID:100231965	"STOML2"	41803445	41812727
"NC_044241.2"	42187165	42244275	"+"	"gene"	"RUSC2"	GeneID:100218562	"RUSC2"	42185165	42244275
"NC_044241.2"	42339759	42343036	"+"	"gene"	"LOC100226145"	GeneID:100226145	"LOC100226145"	42337759	42343036
"NC_044241.2"	42620941	42621843	"-"	"gene"	"MRPL17"	GeneID:100190179	"MRPL17"	42620941	42623843
"NC_044241.2"	43102788	43150775	"-"	"gene"	"ZFR"	GeneID:100221361	"ZFR"	43102788	43152775
"NC_044241.2"	43150375	43151374	"+"	"gene"	"LOC115491288"	GeneID:115491288	"LOC115491288"	43148375	43151374
"NC_044241.2"	43157934	43173656	"+"	"gene"	"SUB1"	GeneID:100190187	"SUB1"	43155934	43173656
"NC_044241.2"	43428113	43442968	"+"	"gene"	"TARS1"	GeneID:100230989	"TARS1"	43426113	43442968
"NC_044241.2"	43854250	43858856	"+"	"gene"	"BRIX1"	GeneID:101233096	"BRIX1"	43852250	43858856
"NC_044241.2"	43861373	43874160	"+"	"gene"	"DNAJC21"	GeneID:100218503	"DNAJC21"	43859373	43874160
"NC_044241.2"	44272280	44304969	"-"	"gene"	"NADK2"	GeneID:100230014	"NADK2"	44272280	44306969
"NC_044241.2"	44306810	44342858	"-"	"gene"	"RANBP3L"	GeneID:105760855	"RANBP3L"	44306810	44344858
"NC_044241.2"	44566637	44714834	"+"	"gene"	"NIPBL"	GeneID:100231031	"NIPBL"	44564637	44714834
"NC_044241.2"	44725613	44784876	"-"	"gene"	"CPLANE1"	GeneID:100222280	"CPLANE1"	44725613	44786876
"NC_044241.2"	45423023	45499159	"-"	"gene"	"RICTOR"	GeneID:100231954	"RICTOR"	45423023	45501159
"NC_044241.2"	46070847	46114862	"-"	"gene"	"TTC33"	GeneID:100220467	"TTC33"	46070847	46116862
"NC_044241.2"	46153836	46156411	"-"	"gene"	"RPL37"	GeneID:751988	"RPL37"	46153836	46158411
"NC_044241.2"	46412371	46491189	"-"	"gene"	"OXCT1"	GeneID:100226133	"OXCT1"	46412371	46493189
"NC_044241.2"	46509360	46517083	"+"	"gene"	"FBXO4"	GeneID:100220386	"FBXO4"	46507360	46517083
"NC_044241.2"	46945287	46973519	"-"	"gene"	"PAIP1"	GeneID:100230922	"PAIP1"	46945287	46975519
"NC_044241.2"	47373398	47377852	"+"	"gene"	"MRPS30"	GeneID:100222293	"MRPS30"	47371398	47377852
"NC_044241.2"	49047758	49056166	"-"	"gene"	"MOCS2"	GeneID:100190070	"MOCS2"	49047758	49058166
"NC_044241.2"	50176185	50208724	"-"	"gene"	"IL6ST"	GeneID:100226842	"IL6ST"	50176185	50210724
"NC_044241.2"	50570566	50578060	"+"	"gene"	"SETD9"	GeneID:100223959	"SETD9"	50568566	50578060
"NC_044241.2"	51145850	51151670	"-"	"gene"	"PLK2"	GeneID:100231503	"PLK2"	51145850	51153670
"NC_044241.2"	51358597	51709246	"-"	"gene"	"PDE4D"	GeneID:100220956	"PDE4D"	51358597	51711246
"NC_044241.2"	52501734	52546297	"+"	"gene"	"KIF2A"	GeneID:100231498	"KIF2A"	52499734	52546297
"NC_044241.2"	53143961	53214508	"+"	"gene"	"RNF180"	GeneID:100221923	"RNF180"	53141961	53214508
"NC_044241.2"	53269111	53293759	"-"	"gene"	"SREK1IP1"	GeneID:100189985	"SREK1IP1"	53269111	53295759
"NC_044241.2"	53598671	53619769	"-"	"gene"	"CENPK"	GeneID:100228627	"CENPK"	53598671	53621769
"NC_044241.2"	53907303	53940240	"+"	"gene"	"SREK1"	GeneID:100226829	"SREK1"	53905303	53940240
"NC_044241.2"	55072224	55265363	"-"	"gene"	"NTRK2"	GeneID:751985	"NTRK2"	55072224	55267363
"NC_044241.2"	55473204	55493930	"+"	"gene"	"HNRNPK"	GeneID:100230624	"HNRNPK"	55471204	55493930
"NC_044241.2"	56163894	56244161	"+"	"gene"	"LOC100221996"	GeneID:100221996	"LOC100221996"	56161894	56244161
"NC_044241.2"	57389025	57413610	"-"	"gene"	"CEP78"	GeneID:100218723	"CEP78"	57389025	57415610
"NC_044241.2"	57618036	57727092	"-"	"gene"	"VPS13A"	GeneID:100219702	"VPS13A"	57618036	57729092
"NC_044241.2"	57830656	57934812	"+"	"gene"	"PRUNE2"	GeneID:105760872	"PRUNE2"	57828656	57934812
"NC_044241.2"	58068019	58078435	"+"	"gene"	"LOC116807250"	GeneID:116807250	"LOC116807250"	58066019	58078435
"NC_044241.2"	58101438	58103477	"+"	"gene"	"LOC100219485"	GeneID:100219485	"LOC100219485"	58099438	58103477
"NC_044241.2"	58230788	58272887	"+"	"gene"	"SERINC5"	GeneID:100226395	"SERINC5"	58228788	58272887
"NC_044241.2"	59357573	59384614	"+"	"gene"	"TBCA"	GeneID:100190334	"TBCA"	59355573	59384614
"NC_044241.2"	59726260	59734936	"-"	"gene"	"F2R"	GeneID:100220661	"F2R"	59726260	59736936
"NC_044241.2"	60307073	60308057	"-"	"gene"	"MED18"	GeneID:100226116	"MED18"	60307073	60310057
"NC_044241.2"	60312318	60332351	"-"	"gene"	"HMGCR"	GeneID:100228972	"HMGCR"	60312318	60334351
"NC_044241.2"	60513706	60519297	"-"	"gene"	"NSA2"	GeneID:100190029	"NSA2"	60513706	60521297
